"id","created_at","updated_at","amount","metadata","tx_hash","block_number","contract_address","buyer_id","paylink_invoice_id","paylink_reference_id","payment_status","payment_type","referral_system_status","jggl_pack_id","discount_rate","full_amount","atla_pack_id"
632,2025-10-10 00:18:13.665 +0300,2025-10-10 00:18:13.669 +0300,1250.000000,"{""atlaAmount"": 5000000000000000000000, ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""5000""}",manual4,1,"1",2019,,,COMPLETED,CRYPTO,1,,0.0000,1250.000000,
1332,2025-11-19 00:20:27.000 +0300,2025-11-19 00:21:33.144 +0300,150.000000,"{""buyer"": ""TFfj8JEKxz3u3WiamGLansQsdqN4UWjr5o"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",e16e87535ff9a60ac8840e3d1e357e74eac7a74fe23110f7e8395ca67b1f9763,77613106,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,264,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1334,2025-11-19 00:24:57.000 +0300,2025-11-19 00:26:02.540 +0300,150.000000,"{""buyer"": ""TFCMY6rXgciSH9hgA5XefDZY2w7wHqq9Ri"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","087bf487bd5ea581532f422cbd1c83340505f2a8ff56c72dddef4e8bc5040c2d",77613196,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,19822,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1618,2025-11-21 16:23:45.000 +0300,2025-11-21 16:24:57.806 +0300,1000.000000,"{""buyer"": ""TTfD1nHTfafCum4K864KEWg5SjvAuELf1Z"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","03f38ce7a4fe3a8086422d1097f34b51dbabaaf7df76ecfeaa97262f03593201",77689949,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5447,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1619,2025-11-21 16:24:48.000 +0300,2025-11-21 16:25:57.719 +0300,150.000000,"{""buyer"": ""TMuPh8goo5rkmjWcsLcCoR6hnhUBkUXaj7"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","3d1eb4b7e0e9fb45ff05d7b7ac4fe47416b3f06f53295392f69a31900ba279f4",77689970,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5508,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1623,2025-11-21 16:26:48.000 +0300,2025-11-21 16:27:57.496 +0300,1000.000000,"{""buyer"": ""TA8DXPyvGpVpYTe3QooR1TtfxUrq7BkueB"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","3a89b25ceb8e8b71f22aaf3e9bbb0b37e97c6735c541419832ff5d0486f330b4",77690010,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7557,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1625,2025-11-21 16:29:12.000 +0300,2025-11-21 16:30:17.970 +0300,150.000000,"{""buyer"": ""TW4BvfFDL2NKXJ1M48sx2SBT177Krc3JUp"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",f5d60c77c88635da5bccb92ca1a73a576573194fdc4c24ca4a17a5c32e5cd347,77690058,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,4726,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1626,2025-11-21 16:30:00.000 +0300,2025-11-21 16:31:07.773 +0300,150.000000,"{""buyer"": ""TXsPGzsW9dupSecDDd56FoH8VfXqHoxBWD"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","5f596ab907ff70bf108a63b219f58ec00b41b4230ee1a10769d9b02721c59bd0",77690074,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2443,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1627,2025-11-21 16:30:27.000 +0300,2025-11-21 16:31:38.617 +0300,150.000000,"{""buyer"": ""THaCY9ZrqSeEz1f2fsfTKSXheqCCpBUSWr"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",f3303359e4fa958343824b353967f927f684607ecf0377c0717bcd2ad06938bf,77690083,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7505,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1628,2025-11-21 16:31:09.000 +0300,2025-11-21 16:32:23.461 +0300,150.000000,"{""buyer"": ""TWatfrrT4PBjTay5JrqaXkVApdq1Lhvq8Q"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",da14215752f5dc355f8335629293cf4a6dc60084d7924d51746938fe025dca35,77690097,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,1646,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1629,2025-11-21 16:31:36.000 +0300,2025-11-21 16:32:43.592 +0300,1000.000000,"{""buyer"": ""TGsBFYK7QJndJXYWeiSdwviKd3FimuMnuJ"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","196b7222050fdd1474d21a03915d379c910996e5f66d5b508b48c85ed6768da5",77690106,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,740,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1630,2025-11-21 16:32:27.000 +0300,2025-11-21 16:33:33.607 +0300,150.000000,"{""buyer"": ""TA9CpGBLXCXbYpPs85KmVUH6aqGC5NC657"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",bc39809b40f2bb1cd0159983710b908ff3acd7334c83c03998dd273857dfdd05,77690123,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5398,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1631,2025-11-21 16:32:27.000 +0300,2025-11-21 16:33:34.206 +0300,150.000000,"{""buyer"": ""TJUHHn3oVMd5jWUfazHqU7kSf6u2AHDP8W"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","8ff9e9d9c92a7bec3e004d21b8dccb544284f8b6833c91e31fb8cf5c0f7334a8",77690123,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,9777,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1632,2025-11-21 16:32:30.000 +0300,2025-11-21 16:33:44.907 +0300,150.000000,"{""buyer"": ""THchQjQjtjsPP2jfwXH3Ai5UgG5QmbXPNN"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","507cdd67223ce61ca8ff199405bdd0f1322ad14a4d24e6ed89c33f33e2b13bde",77690124,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12923,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1633,2025-11-21 16:33:03.000 +0300,2025-11-21 16:34:13.607 +0300,1000.000000,"{""buyer"": ""TKiPKEs7dJ2muNRLmh2452tr5iAeAup3jN"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",e88d6877295a63bf2c1723862f6d7e0a88b40718b60c85467e0b3b4f57c24cf3,77690135,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7490,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1634,2025-11-21 16:33:51.000 +0300,2025-11-21 16:35:04.107 +0300,150.000000,"{""buyer"": ""TWQRRkKNv59pGyUL5cgS9m4kfk3pzkWqfh"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",a385ff5d292d2ab36438c91faf1db8fcc411d304f9fcb23165dde65b2f4f64bf,77690151,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,9703,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1635,2025-11-21 16:35:51.000 +0300,2025-11-21 16:37:03.840 +0300,1000.000000,"{""buyer"": ""TRaDt1XcjbusW3vwK1pYqWv8LHG5aqundP"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",c238e018337e3edc686d6974ee73baf5187c73d9851bd32aa58637f5ad0236e0,77690191,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,232,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1636,2025-11-21 16:35:54.000 +0300,2025-11-21 16:37:04.406 +0300,150.000000,"{""buyer"": ""TN6Lq3wzktG7CBp4MAuFyViMuqLoG1xvuo"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",dc0c3629cf2b28a6fa73aac6f7d5a4437c5f23053b8bad4e05209cb2cfa6372f,77690192,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2213,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1637,2025-11-21 16:36:03.000 +0300,2025-11-21 16:37:14.102 +0300,150.000000,"{""buyer"": ""TFoXsWome6bFZadA6WU1HpDrVuZhArqSr2"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","0d142ab3d53b11f2f37abdcf135a7f156bff42deb662c7643148fa42c81e6d04",77690195,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7991,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1638,2025-11-21 16:37:15.000 +0300,2025-11-21 16:38:24.108 +0300,150.000000,"{""buyer"": ""TDnAcX69Na8QYKTigXb1yQzaYS927t1TwB"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","13343a7f4eb18c8d9672bdae72aaf221bece858d4dc433cdfac6e940b95b7333",77690219,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7488,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1642,2025-11-21 16:38:45.000 +0300,2025-11-21 16:39:55.425 +0300,1000.000000,"{""buyer"": ""TKdMaWgW3aEh5mYFRySuFAMceNpPCABap1"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",b9d5b56feef899a0c2e96f4c68e789b28435c8c9c1a7e740360e22a33fb7ccc2,77690249,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,4704,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
633,2025-10-10 00:19:55.389 +0300,2025-10-10 00:19:55.393 +0300,700.000000,"{""atlaAmount"": 2800000000000000000000, ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""2800""}",manual5,1,"1",2025,,,COMPLETED,CRYPTO,1,,0.0000,700.000000,
1333,2025-11-19 00:20:48.000 +0300,2025-11-19 00:21:52.709 +0300,150.000000,"{""buyer"": ""TFfj8JEKxz3u3WiamGLansQsdqN4UWjr5o"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","5b11c9a95237e5d667521cc4ee05be6e60ad96c8ea62936f379ef42f44059ef6",77613113,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,264,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1639,2025-11-21 16:37:18.000 +0300,2025-11-21 16:38:34.407 +0300,1000.000000,"{""buyer"": ""TABSvRTNp8n3TRg3v2BrZoSuHbVysqSVbo"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","1f7f742e1550352e20ae47cd99c2b9f1e9da9acfe355fa99182470dc35a0bb1f",77690220,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,366,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1646,2025-11-21 16:40:24.000 +0300,2025-11-21 16:41:35.307 +0300,150.000000,"{""buyer"": ""TVumuuh7JkKxS1NiGFRL45YQwv5MvcsXzA"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","5f37fa340bc901934071cd64fd6c3cb88d89dda6fcc68e3eb7cf3e1cd766fce9",77690282,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7671,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1647,2025-11-21 16:40:33.000 +0300,2025-11-21 16:41:44.706 +0300,1000.000000,"{""buyer"": ""TQw1vieb7pb6QGZLv6suvRjHZoPhMZUiGf"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","5e2efba62151267177b7f2058123cbf8a4e09a1becefd52c9c8c062431c3c315",77690285,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7438,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1648,2025-11-21 16:41:57.000 +0300,2025-11-21 16:43:04.480 +0300,150.000000,"{""buyer"": ""THqWzrMgJpL5HA2gzDpte3du6zc5PoFjRQ"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","8bb5d06d56a9bd315e32bb6efc2934595e3fa074f2c8c3e4ec4c70a9e416c784",77690313,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,13848,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1649,2025-11-21 16:42:30.000 +0300,2025-11-21 16:43:45.405 +0300,1000.000000,"{""buyer"": ""TMSfUcJFFixDWdE6hA1HtwvdCwskuemxHE"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","2d116513f6fb69c1ee15f06cc26931712b9e7ca931be0576060cad7dd2f0bb80",77690324,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2250,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1651,2025-11-21 16:43:27.000 +0300,2025-11-21 16:44:34.807 +0300,1000.000000,"{""buyer"": ""TTkEK3iWwSGuPz4AuRa12j1KvYZt5M3aNC"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","8630b375f42e8d214b825c2d48849abaedba5f2c49304767e70e6cae310fc689",77690343,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,75,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1652,2025-11-21 16:43:54.000 +0300,2025-11-21 16:45:04.403 +0300,1000.000000,"{""buyer"": ""TQXwAB2HqEek9GjgCERWiKhMUJBSfTyjgn"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",d6a7ceabfc1f4aa9e6f1dcb7fb40a12b99ed292e966bf728b1c394ce137ad217,77690352,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,891,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1655,2025-11-21 16:46:33.000 +0300,2025-11-21 16:47:45.111 +0300,150.000000,"{""buyer"": ""TVcZtXioDCum47HvnYfd8GpcuNz7m4sqJy"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","556f91bc0e98ef2d3294f44cfd5f0e10a176af017b6b136d3ab863600267bcc6",77690405,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3276,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
985,2025-11-02 11:01:06.217 +0300,2025-11-02 11:01:06.634 +0300,15.000000,"{""buyer"": 24344, ""userId"": 24344, ""amountUSDT"": ""15000000"", ""atlaAmount"": ""1000000000000000000.000"", ""payment_method"": ""card""}",PAYID-ATL-1762070466-f0dafa04,0,PAYID,24344,,ATL-1762070466-f0dafa04,PENDING,PAYID,0,,0.0000,15.000000,
1656,2025-11-21 16:47:24.000 +0300,2025-11-21 16:48:34.753 +0300,1000.000000,"{""buyer"": ""TCGpEUCvvHhWCdDBsBQDMpWjcC4YJ1yg2H"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","409a43d65a0c2636addc18f5b01679628bb97047a5ec61c51a05479b08d8d675",77690422,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,24603,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1657,2025-11-21 16:49:15.000 +0300,2025-11-21 16:50:28.059 +0300,150.000000,"{""buyer"": ""TEd6mH4AeP5Hk5Ap5uipvYcQ6qoWRuqfzF"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",f506b6eeb16df18faf3e4236c9c8bd3644b4200218d4e7633323db0556fbc13f,77690459,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2909,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1658,2025-11-21 16:49:42.000 +0300,2025-11-21 16:50:47.827 +0300,1000.000000,"{""buyer"": ""TB6qh4dJqg5eYvrFkmYmXXE38YewyaJbnp"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","9cbe1c72322f2ecd86861dc8e95e04c9675be01088a284dd325174be6aa5d35d",77690468,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5362,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1660,2025-11-21 16:51:51.000 +0300,2025-11-21 16:52:58.047 +0300,150.000000,"{""buyer"": ""TTWGPxk18hPa8uAUj9RiMLXfbwXBc5N49R"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","8cb8042d960705cf0f93e7344a3c3dd15a69ad615bed51142a7bdea62a710c88",77690511,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7788,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1661,2025-11-21 16:52:42.000 +0300,2025-11-21 16:53:47.818 +0300,150.000000,"{""buyer"": ""TR4mQ8kTbZVNikvqShy71CAXxK7p6kvUcD"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",b90668d022da37f842341930ff0e03de849829244209c2f88a94a725bab13dfd,77690528,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3792,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1662,2025-11-21 16:54:03.000 +0300,2025-11-21 16:55:09.405 +0300,150.000000,"{""buyer"": ""TRRjaMZueT4aaiYA7X3p4LBULK51HiVZeG"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","8c1aa33529da03249e29686bf21956cebcd980f040b789ea5390b7ea1c684901",77690555,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5531,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1663,2025-11-21 16:55:12.000 +0300,2025-11-21 16:56:20.257 +0300,150.000000,"{""buyer"": ""TRApynJUPiuzbRLa1vHiiwFmefLLceLxs1"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","64d2c349c9c673c46adc3841fd54bf39ec1f09c0e38e2fa663492770d4bb33ff",77690578,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,900,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1664,2025-11-21 16:55:33.000 +0300,2025-11-21 16:56:39.269 +0300,150.000000,"{""buyer"": ""TN3A6AzzrG4Lfurr5LvqYPxsPXADpGSAGw"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","0174327820134d871b453a54699875d00dbb87a4c6d1e2d2a664ffc0820bcc38",77690585,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,26852,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1665,2025-11-21 16:55:39.000 +0300,2025-11-21 16:56:49.838 +0300,150.000000,"{""buyer"": ""TD7TXHqPGgLsDtQqTQ12d1Y935AH345Tj8"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","306492c0c305f208e6ecb11d4069247e541be8001a757c8d366820b50b81c4b3",77690587,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,6443,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1666,2025-11-21 16:56:06.000 +0300,2025-11-21 16:57:19.549 +0300,150.000000,"{""buyer"": ""TQp6cT5NUwkBq9zLzhhfjRAQt3r9njQUJo"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",ad53d18924e74bef2e109de0bc19f5f7f3f338817e88fb570b0ac5cd0dddebcd,77690596,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,15007,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
634,2025-10-10 00:21:43.707 +0300,2025-10-10 00:21:43.711 +0300,5000.000000,"{""atlaAmount"": 20000000000000000000000, ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""20000""}",manual6,1,"1",2030,,,COMPLETED,CRYPTO,1,,0.0000,5000.000000,
1335,2025-11-19 00:46:50.751 +0300,2025-11-19 00:46:51.577 +0300,10000.000000,"{""buyer"": 10624, ""userId"": 10624, ""amountUSDT"": ""10000000000"", ""atlaAmount"": ""0"", ""fullAmountUSDT"": ""10000000000"", ""payment_method"": ""card""}",PAYID-ATL-1763502410-5e5a3e6b,0,PAYID,10624,,ATL-1763502410-5e5a3e6b,PENDING,PAYID,0,4,0.0000,10000.000000,
1336,2025-11-19 02:42:33.000 +0300,2025-11-19 02:43:45.245 +0300,10000.000000,"{""buyer"": ""TVtLV3Ypf2Atewm75ndQ98DugNY3tD3D7g"", ""packId"": ""4"", ""roundId"": ""1"", ""amountUSDT"": ""10000000000"", ""contract_name"": ""Purchase""}",e818167963748f8896923d4f65ee76d7d3c77459bb253d1831c0c060e08acd3c,77615948,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,10624,,,COMPLETED,CRYPTO,1,4,0.0000,10000.000000,
1337,2025-11-19 03:44:42.000 +0300,2025-11-19 03:45:53.556 +0300,14.250000,"{""buyer"": ""TL27ao6cv5kBuQ7pGuaTdgBzxaeV1SyhvZ"", ""amountUSDT"": ""14250000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}",d35830d81f244d5d5baede84592d595292b9f06bbb8f427db041e56494d68b1e,77617189,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,10241,,,COMPLETED,CRYPTO,1,,0.0000,14.250000,
1343,2025-11-19 11:27:18.258 +0300,2025-11-19 11:27:19.083 +0300,50000.000000,"{""buyer"": 448, ""userId"": 448, ""amountUSDT"": ""50000000000"", ""atlaAmount"": ""0"", ""fullAmountUSDT"": ""50000000000"", ""payment_method"": ""card""}",PAYID-ATL-1763540838-b64454c3,0,PAYID,448,,ATL-1763540838-b64454c3,PENDING,PAYID,0,5,0.0000,50000.000000,
1338,2025-11-19 05:34:54.000 +0300,2025-11-19 05:36:05.812 +0300,14.250000,"{""buyer"": ""TXjfJeNgxC5RotHCZx94MD2aFEGZ5CNSwQ"", ""amountUSDT"": ""14250000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}",e45e835fa9a891b775f279f059510cc0fd7ac7ebb1596d25a75f3c04cc887f10,77619393,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,1441,,,COMPLETED,CRYPTO,1,,0.0000,14.250000,
1339,2025-11-19 07:49:01.951 +0300,2025-11-19 07:49:02.730 +0300,150.000000,"{""buyer"": 405, ""userId"": 405, ""amountUSDT"": ""150000000"", ""atlaAmount"": ""0"", ""fullAmountUSDT"": ""150000000"", ""payment_method"": ""card""}",PAYID-ATL-1763527741-b6b4ee7b,0,PAYID,405,,ATL-1763527741-b6b4ee7b,PENDING,PAYID,0,1,0.0000,150.000000,
1341,2025-11-19 11:03:50.473 +0300,2025-11-19 11:03:51.211 +0300,14.250000,"{""buyer"": 26620, ""userId"": 26620, ""amountUSDT"": ""14250000.00"", ""atlaAmount"": ""1000000000000000000"", ""fullAmountUSDT"": ""15000000"", ""payment_method"": ""card""}",PAYID-ATL-1763539430-953b77c0,0,PAYID,26620,,ATL-1763539430-953b77c0,PENDING,PAYID,0,,0.0500,15.000000,1
1342,2025-11-19 11:04:14.535 +0300,2025-11-19 11:04:15.273 +0300,14.250000,"{""buyer"": 26620, ""userId"": 26620, ""amountUSDT"": ""14250000.00"", ""atlaAmount"": ""1000000000000000000"", ""fullAmountUSDT"": ""15000000"", ""payment_method"": ""card""}",PAYID-ATL-1763539454-5b46250f,0,PAYID,26620,,ATL-1763539454-5b46250f,PENDING,PAYID,0,,0.0500,15.000000,1
1344,2025-11-19 11:44:15.000 +0300,2025-11-19 11:45:23.634 +0300,1000.000000,"{""buyer"": ""TWVCBeGe9kPfGsqQepTu3hhnMD8ST56aDy"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",c159eac9808833459cc234e3e7f09473fa43d8b1d7830f8e51408ec81a82388e,77626778,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,728,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1345,2025-11-19 12:59:06.181 +0300,2025-11-19 12:59:07.009 +0300,109.000000,"{""buyer"": 26587, ""userId"": 26587, ""amountUSDT"": ""109000000"", ""atlaAmount"": ""7266000000000000000.000"", ""fullAmountUSDT"": ""109000000"", ""payment_method"": ""card""}",PAYID-ATL-1763546346-7677d7fd,0,PAYID,26587,,ATL-1763546346-7677d7fd,PENDING,PAYID,0,,0.0000,109.000000,
1348,2025-11-19 13:01:33.163 +0300,2025-11-19 13:01:33.933 +0300,109.000000,"{""buyer"": 26587, ""userId"": 26587, ""amountUSDT"": ""109000000"", ""atlaAmount"": ""7266000000000000000.000"", ""fullAmountUSDT"": ""109000000"", ""payment_method"": ""card""}",PAYID-ATL-1763546493-b4d1429e,0,PAYID,26587,,ATL-1763546493-b4d1429e,PENDING,PAYID,0,,0.0000,109.000000,
1349,2025-11-19 13:03:19.953 +0300,2025-11-19 13:03:20.705 +0300,109.000000,"{""buyer"": 26587, ""userId"": 26587, ""amountUSDT"": ""109000000"", ""atlaAmount"": ""7266000000000000000.000"", ""fullAmountUSDT"": ""109000000"", ""payment_method"": ""card""}",PAYID-ATL-1763546599-92f35050,0,PAYID,26587,,ATL-1763546599-92f35050,PENDING,PAYID,0,,0.0000,109.000000,
